candidate_id,escaped_backbone,denominators,min_denominator,max_denominator,length,gap_pattern,exact_sum,sum_minus_1,kill_mask,kill_primes,kill_count,first_killing_prime,covering_third_primes,contains_37_38,contains_61_62,contains_adjacent_factor_pair,valuation_profile_p2,top_layer_residue_sum_p2,valuation_profile_p13,top_layer_residue_sum_p13,valuation_profile_p17,top_layer_residue_sum_p17,valuation_profile_p19,top_layer_residue_sum_p19,valuation_profile_p31,top_layer_residue_sum_p31,valuation_profile_p37,top_layer_residue_sum_p37,valuation_profile_p41,top_layer_residue_sum_p41,valuation_profile_p47,top_layer_residue_sum_p47,valuation_profile_p53,top_layer_residue_sum_p53,valuation_profile_p59,top_layer_residue_sum_p59,valuation_profile_p61,top_layer_residue_sum_p61,source_chunk,source_csv
S7_7:5256,19+37,7;9;11;12;13;14;16;18;20;21;22;24;26;27;28,7,28,15,2;2;1;1;1;2;2;2;1;1;2;2;1;1,2141773/2162160,-20387/2162160,259455,2;3;5;7;11;13;17;23;31;41;43;47;53;59;61,15,2,19+37->2;3;5;7;11;13;17;23;31;41;43;47;53;59;61,false,false,false,max=4;tops=16,1,max=1;tops=13;26,8,max=0;tops=7;9;11;12;13;14;16;18;20;21;22;24;26;27;28,3,max=0;tops=7;9;11;12;13;14;16;18;20;21;22;24;26;27;28,1,max=0;tops=7;9;11;12;13;14;16;18;20;21;22;24;26;27;28,15,max=0;tops=7;9;11;12;13;14;16;18;20;21;22;24;26;27;28,1,max=0;tops=7;9;11;12;13;14;16;18;20;21;22;24;26;27;28,17,max=0;tops=7;9;11;12;13;14;16;18;20;21;22;24;26;27;28,9,max=0;tops=7;9;11;12;13;14;16;18;20;21;22;24;26;27;28,42,max=0;tops=7;9;11;12;13;14;16;18;20;21;22;24;26;27;28,8,max=0;tops=7;9;11;12;13;14;16;18;20;21;22;24;26;27;28,53,S7_7,artifacts/results/anomalies_N65_candidates_S7_7.csv
S7_7:9817,19+37,7;9;11;13;15;16;18;20;21;22;24;26;27;29;30;32;34,7,34,17,2;2;2;2;1;2;2;1;1;2;2;1;2;1;2;2,2121740549/2131889760,-10149211/2131889760,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=13;26,8,max=1;tops=34,9,max=0;tops=7;9;11;13;15;16;18;20;21;22;24;26;27;29;30;32;34,1,max=0;tops=7;9;11;13;15;16;18;20;21;22;24;26;27;29;30;32;34,6,max=0;tops=7;9;11;13;15;16;18;20;21;22;24;26;27;29;30;32;34,1,max=0;tops=7;9;11;13;15;16;18;20;21;22;24;26;27;29;30;32;34,25,max=0;tops=7;9;11;13;15;16;18;20;21;22;24;26;27;29;30;32;34,15,max=0;tops=7;9;11;13;15;16;18;20;21;22;24;26;27;29;30;32;34,27,max=0;tops=7;9;11;13;15;16;18;20;21;22;24;26;27;29;30;32;34,7,max=0;tops=7;9;11;13;15;16;18;20;21;22;24;26;27;29;30;32;34,50,S7_7,artifacts/results/anomalies_N65_candidates_S7_7.csv
S8_8:417,2+31,8;9;10;11;13;14;15;17;19;20;22;23;24;26;28,8,28,15,1;1;1;2;1;1;2;2;1;2;1;1;2;2,674812823/669278610,5534213/669278610,261118,3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,16,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;23;24;26;28,1,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;23;24;26;28,5,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;23;24;26;28,23,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;23;24;26;28,25,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;23;24;26;28,8,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;23;24;26;28,53,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;23;24;26;28,25,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:425,2+31,8;9;10;11;13;14;15;17;19;20;22;24;25;27;29,8,29,15,1;1;1;2;1;1;2;2;1;2;2;1;2;2,25370231681/25316190900,54040781/25316190900,261118,3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,16,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13,1,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;24;25;27;29,1,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;24;25;27;29,36,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;24;25;27;29,24,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;24;25;27;29,46,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;24;25;27;29,27,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;24;25;27;29,50,max=0;tops=8;9;10;11;13;14;15;17;19;20;22;24;25;27;29,53,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:828,2+31,8;9;10;11;13;15;17;18;19;21;22;23;24;25;27,8,27,15,1;1;1;2;2;2;1;1;2;1;1;1;1;2,4983830858/5019589575,-35758717/5019589575,261118,3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,16,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13,1,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;11;13;15;17;18;19;21;22;23;24;25;27,1,max=0;tops=8;9;10;11;13;15;17;18;19;21;22;23;24;25;27,12,max=0;tops=8;9;10;11;13;15;17;18;19;21;22;23;24;25;27,8,max=0;tops=8;9;10;11;13;15;17;18;19;21;22;23;24;25;27,44,max=0;tops=8;9;10;11;13;15;17;18;19;21;22;23;24;25;27,17,max=0;tops=8;9;10;11;13;15;17;18;19;21;22;23;24;25;27,38,max=0;tops=8;9;10;11;13;15;17;18;19;21;22;23;24;25;27,25,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:1039,2+31,8;9;10;11;13;15;17;19;21;22;24;25;26;27;28;30,8,30,16,1;1;1;2;2;2;2;2;1;2;1;1;1;1;2,124878847/124710300,168547/124710300,261110,3;5;11;13;17;19;23;29;37;41;43;47;53;59;61,15,3,2+31->3;5;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;11;13;15;17;19;21;22;24;25;26;27;28;30,1,max=0;tops=8;9;10;11;13;15;17;19;21;22;24;25;26;27;28;30,20,max=0;tops=8;9;10;11;13;15;17;19;21;22;24;25;26;27;28;30,4,max=0;tops=8;9;10;11;13;15;17;19;21;22;24;25;26;27;28;30,9,max=0;tops=8;9;10;11;13;15;17;19;21;22;24;25;26;27;28;30,41,max=0;tops=8;9;10;11;13;15;17;19;21;22;24;25;26;27;28;30,43,max=0;tops=8;9;10;11;13;15;17;19;21;22;24;25;26;27;28;30,15,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:1172,2+31,8;9;10;12;13;14;15;17;18;20;22;24;26;28;30,8,30,15,1;1;2;1;1;1;2;1;2;2;2;2;2;2,202871/204204,-1333/204204,252920,7;11;13;17;19;23;29;37;41;47;53;59;61,13,7,2+31->7;11;13;17;19;23;29;37;41;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=0;tops=8;9;10;12;13;14;15;17;18;20;22;24;26;28;30,18,max=0;tops=8;9;10;12;13;14;15;17;18;20;22;24;26;28;30,1,max=0;tops=8;9;10;12;13;14;15;17;18;20;22;24;26;28;30,0,max=0;tops=8;9;10;12;13;14;15;17;18;20;22;24;26;28;30,36,max=0;tops=8;9;10;12;13;14;15;17;18;20;22;24;26;28;30,41,max=0;tops=8;9;10;12;13;14;15;17;18;20;22;24;26;28;30,45,max=0;tops=8;9;10;12;13;14;15;17;18;20;22;24;26;28;30,53,max=0;tops=8;9;10;12;13;14;15;17;18;20;22;24;26;28;30,54,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:1614,19+37,8;9;10;12;13;15;16;18;20;22;24;25;27;28;30;32,8,32,16,1;1;2;1;2;1;2;2;2;2;1;2;1;2;2,21525289/21621600,-96311/21621600,259967,2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,16,2,19+37->2;3;5;7;11;13;17;23;29;31;41;43;47;53;59;61,false,false,false,max=5;tops=32,1,max=1;tops=13,1,max=0;tops=8;9;10;12;13;15;16;18;20;22;24;25;27;28;30;32,3,max=0;tops=8;9;10;12;13;15;16;18;20;22;24;25;27;28;30;32,1,max=0;tops=8;9;10;12;13;15;16;18;20;22;24;25;27;28;30;32,26,max=0;tops=8;9;10;12;13;15;16;18;20;22;24;25;27;28;30;32,1,max=0;tops=8;9;10;12;13;15;16;18;20;22;24;25;27;28;30;32,21,max=0;tops=8;9;10;12;13;15;16;18;20;22;24;25;27;28;30;32,44,max=0;tops=8;9;10;12;13;15;16;18;20;22;24;25;27;28;30;32,37,max=0;tops=8;9;10;12;13;15;16;18;20;22;24;25;27;28;30;32,57,max=0;tops=8;9;10;12;13;15;16;18;20;22;24;25;27;28;30;32,10,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:1637,2+31,8;9;10;12;13;15;17;18;19;20;21;23;24;25;26,8,26,15,1;1;2;1;2;2;1;1;1;1;2;1;1;1,50260307/50702925,-442618/50702925,195564,5;7;13;17;19;23;29;37;41;43;47;53;61,13,5,2+31->5;7;13;17;19;23;29;37;41;43;47;53;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;12;13;15;17;18;19;20;21;23;24;25;26,1,max=0;tops=8;9;10;12;13;15;17;18;19;20;21;23;24;25;26,36,max=0;tops=8;9;10;12;13;15;17;18;19;20;21;23;24;25;26,20,max=0;tops=8;9;10;12;13;15;17;18;19;20;21;23;24;25;26,27,max=0;tops=8;9;10;12;13;15;17;18;19;20;21;23;24;25;26,35,max=0;tops=8;9;10;12;13;15;17;18;19;20;21;23;24;25;26,1,max=0;tops=8;9;10;12;13;15;17;18;19;20;21;23;24;25;26,5,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:1760,2+31,8;9;10;12;13;15;17;18;20;22;24;25;26;28;29;30,8,30,16,1;1;2;1;2;2;1;2;2;2;1;1;2;1;1,147533641/148047900,-514259/148047900,228348,5;7;11;13;17;19;23;29;37;41;43;47;59;61,14,5,2+31->5;7;11;13;17;19;23;29;37;41;43;47;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=0;tops=8;9;10;12;13;15;17;18;20;22;24;25;26;28;29;30,2,max=0;tops=8;9;10;12;13;15;17;18;20;22;24;25;26;28;29;30,1,max=0;tops=8;9;10;12;13;15;17;18;20;22;24;25;26;28;29;30,18,max=0;tops=8;9;10;12;13;15;17;18;20;22;24;25;26;28;29;30,32,max=0;tops=8;9;10;12;13;15;17;18;20;22;24;25;26;28;29;30,2,max=0;tops=8;9;10;12;13;15;17;18;20;22;24;25;26;28;29;30,1,max=0;tops=8;9;10;12;13;15;17;18;20;22;24;25;26;28;29;30,39,max=0;tops=8;9;10;12;13;15;17;18;20;22;24;25;26;28;29;30,7,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:1808,2+31,8;9;10;12;13;15;17;19;20;21;23;24;26;28;29;30,8,30,16,1;1;2;1;2;2;2;1;1;2;1;2;2;1;1,100750283/100826388,-76105/100826388,261106,3;11;13;17;19;23;29;37;41;43;47;53;59;61,14,3,2+31->3;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;12;13;15;17;19;20;21;23;24;26;28;29;30,1,max=0;tops=8;9;10;12;13;15;17;19;20;21;23;24;26;28;29;30,9,max=0;tops=8;9;10;12;13;15;17;19;20;21;23;24;26;28;29;30,5,max=0;tops=8;9;10;12;13;15;17;19;20;21;23;24;26;28;29;30,27,max=0;tops=8;9;10;12;13;15;17;19;20;21;23;24;26;28;29;30,32,max=0;tops=8;9;10;12;13;15;17;19;20;21;23;24;26;28;29;30,30,max=0;tops=8;9;10;12;13;15;17;19;20;21;23;24;26;28;29;30,28,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:1873,2+31,8;9;10;12;13;15;17;19;21;22;23;24;25;26;28;30,8,30,16,1;1;2;1;2;2;2;2;1;1;1;1;1;2;2,239079938/239028075,51863/239028075,261110,3;5;11;13;17;19;23;29;37;41;43;47;53;59;61,15,3,2+31->3;5;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;12;13;15;17;19;21;22;23;24;25;26;28;30,1,max=0;tops=8;9;10;12;13;15;17;19;21;22;23;24;25;26;28;30,8,max=0;tops=8;9;10;12;13;15;17;19;21;22;23;24;25;26;28;30,0,max=0;tops=8;9;10;12;13;15;17;19;21;22;23;24;25;26;28;30,21,max=0;tops=8;9;10;12;13;15;17;19;21;22;23;24;25;26;28;30,18,max=0;tops=8;9;10;12;13;15;17;19;21;22;23;24;25;26;28;30,47,max=0;tops=8;9;10;12;13;15;17;19;21;22;23;24;25;26;28;30,38,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:2250,2+31,8;9;10;12;14;15;17;18;19;21;22;24;25;26;28;30,8,30,16,1;1;2;2;1;2;1;1;2;1;2;1;1;2;2,8138038/8083075,54963/8083075,261116,5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,15,5,2+31->5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=26,7,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;12;14;15;17;18;19;21;22;24;25;26;28;30,1,max=0;tops=8;9;10;12;14;15;17;18;19;21;22;24;25;26;28;30,2,max=0;tops=8;9;10;12;14;15;17;18;19;21;22;24;25;26;28;30,16,max=0;tops=8;9;10;12;14;15;17;18;19;21;22;24;25;26;28;30,18,max=0;tops=8;9;10;12;14;15;17;18;19;21;22;24;25;26;28;30,14,max=0;tops=8;9;10;12;14;15;17;18;19;21;22;24;25;26;28;30,40,max=0;tops=8;9;10;12;14;15;17;18;19;21;22;24;25;26;28;30,48,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:2422,2+31,8;9;10;12;14;15;17;19;20;21;23;24;25;27;28;29,8,29,16,1;1;2;2;1;2;2;1;1;2;1;1;2;1;1,4067733941/4071834900,-4100959/4071834900,261118,3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,16,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=0;tops=8;9;10;12;14;15;17;19;20;21;23;24;25;27;28;29,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;12;14;15;17;19;20;21;23;24;25;27;28;29,1,max=0;tops=8;9;10;12;14;15;17;19;20;21;23;24;25;27;28;29,17,max=0;tops=8;9;10;12;14;15;17;19;20;21;23;24;25;27;28;29,35,max=0;tops=8;9;10;12;14;15;17;19;20;21;23;24;25;27;28;29,25,max=0;tops=8;9;10;12;14;15;17;19;20;21;23;24;25;27;28;29,0,max=0;tops=8;9;10;12;14;15;17;19;20;21;23;24;25;27;28;29,52,max=0;tops=8;9;10;12;14;15;17;19;20;21;23;24;25;27;28;29,51,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:2459,2+31,8;9;10;12;14;15;17;19;20;22;24;25;26;27;28;29,8,29,16,1;1;2;2;1;2;2;1;2;2;1;1;1;1;1,25108892381/25316190900,-207298519/25316190900,261118,3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,16,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=26,7,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;12;14;15;17;19;20;22;24;25;26;27;28;29,1,max=0;tops=8;9;10;12;14;15;17;19;20;22;24;25;26;27;28;29,0,max=0;tops=8;9;10;12;14;15;17;19;20;22;24;25;26;27;28;29,25,max=0;tops=8;9;10;12;14;15;17;19;20;22;24;25;26;27;28;29,24,max=0;tops=8;9;10;12;14;15;17;19;20;22;24;25;26;27;28;29,14,max=0;tops=8;9;10;12;14;15;17;19;20;22;24;25;26;27;28;29,6,max=0;tops=8;9;10;12;14;15;17;19;20;22;24;25;26;27;28;29,29,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:2491,2+31,8;9;10;12;14;15;17;19;21;22;23;24;26;27;29;30,8,30,16,1;1;2;2;1;2;2;2;1;1;1;2;1;2;1,115351418873/116454478140,-1103059267/116454478140,228350,3;5;7;11;13;17;19;23;29;37;41;43;47;59;61,15,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=26,7,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;10;12;14;15;17;19;21;22;23;24;26;27;29;30,1,max=0;tops=8;9;10;12;14;15;17;19;21;22;23;24;26;27;29;30,23,max=0;tops=8;9;10;12;14;15;17;19;21;22;23;24;26;27;29;30,35,max=0;tops=8;9;10;12;14;15;17;19;21;22;23;24;26;27;29;30,22,max=0;tops=8;9;10;12;14;15;17;19;21;22;23;24;26;27;29;30,1,max=0;tops=8;9;10;12;14;15;17;19;21;22;23;24;26;27;29;30,23,max=0;tops=8;9;10;12;14;15;17;19;21;22;23;24;26;27;29;30,24,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:3875,2+31,8;9;11;12;13;14;15;17;18;19;21;23;24;26;28,8,28,15,1;2;1;1;1;1;2;1;1;2;2;1;2;2,222941683/223092870,-151187/223092870,261116,5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,15,5,2+31->5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;11;12;13;14;15;17;18;19;21;23;24;26;28,1,max=0;tops=8;9;11;12;13;14;15;17;18;19;21;23;24;26;28,33,max=0;tops=8;9;11;12;13;14;15;17;18;19;21;23;24;26;28,2,max=0;tops=8;9;11;12;13;14;15;17;18;19;21;23;24;26;28,31,max=0;tops=8;9;11;12;13;14;15;17;18;19;21;23;24;26;28,25,max=0;tops=8;9;11;12;13;14;15;17;18;19;21;23;24;26;28,7,max=0;tops=8;9;11;12;13;14;15;17;18;19;21;23;24;26;28,53,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:3926,2+31,8;9;11;12;13;14;15;17;19;21;22;23;24;25;26,8,26,15,1;2;1;1;1;1;2;2;2;1;1;1;1;1,6649329959/6692786100,-43456141/6692786100,261118,3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,16,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;11;12;13;14;15;17;19;21;22;23;24;25;26,1,max=0;tops=8;9;11;12;13;14;15;17;19;21;22;23;24;25;26,29,max=0;tops=8;9;11;12;13;14;15;17;19;21;22;23;24;25;26,15,max=0;tops=8;9;11;12;13;14;15;17;19;21;22;23;24;25;26,2,max=0;tops=8;9;11;12;13;14;15;17;19;21;22;23;24;25;26,44,max=0;tops=8;9;11;12;13;14;15;17;19;21;22;23;24;25;26,42,max=0;tops=8;9;11;12;13;14;15;17;19;21;22;23;24;25;26,59,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:4503,2+31,8;9;11;12;13;15;17;18;19;21;23;24;25;26;28;29,8,29,16,1;2;1;1;2;2;1;1;2;2;1;1;1;2;1,2316095879/2310604725,5491154/2310604725,261108,5;11;13;17;19;23;29;37;41;43;47;53;59;61,14,5,2+31->5;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;11;12;13;15;17;18;19;21;23;24;25;26;28;29,1,max=0;tops=8;9;11;12;13;15;17;18;19;21;23;24;25;26;28;29,14,max=0;tops=8;9;11;12;13;15;17;18;19;21;23;24;25;26;28;29,39,max=0;tops=8;9;11;12;13;15;17;18;19;21;23;24;25;26;28;29,39,max=0;tops=8;9;11;12;13;15;17;18;19;21;23;24;25;26;28;29,34,max=0;tops=8;9;11;12;13;15;17;18;19;21;23;24;25;26;28;29,52,max=0;tops=8;9;11;12;13;15;17;18;19;21;23;24;25;26;28;29,6,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:4552,2+31,8;9;11;12;13;15;17;18;20;21;22;24;26;27;29;30,8,30,16,1;2;1;1;2;2;1;2;1;1;2;2;1;2;1,132760409/133243110,-482701/133243110,260862,3;5;7;11;13;17;19;29;37;41;43;47;53;59;61,15,3,2+31->3;5;7;11;13;17;19;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=0;tops=8;9;11;12;13;15;17;18;20;21;22;24;26;27;29;30,15,max=0;tops=8;9;11;12;13;15;17;18;20;21;22;24;26;27;29;30,1,max=0;tops=8;9;11;12;13;15;17;18;20;21;22;24;26;27;29;30,16,max=0;tops=8;9;11;12;13;15;17;18;20;21;22;24;26;27;29;30,5,max=0;tops=8;9;11;12;13;15;17;18;20;21;22;24;26;27;29;30,35,max=0;tops=8;9;11;12;13;15;17;18;20;21;22;24;26;27;29;30,11,max=0;tops=8;9;11;12;13;15;17;18;20;21;22;24;26;27;29;30,52,max=0;tops=8;9;11;12;13;15;17;18;20;21;22;24;26;27;29;30,40,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:4636,2+31,8;9;11;12;13;15;17;19;20;21;22;24;25;26;27;28,8,28,16,1;2;1;1;2;2;2;1;1;1;2;1;1;1;1,124878847/124710300,168547/124710300,261110,3;5;11;13;17;19;23;29;37;41;43;47;53;59;61,15,3,2+31->3;5;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;11;12;13;15;17;19;20;21;22;24;25;26;27;28,1,max=0;tops=8;9;11;12;13;15;17;19;20;21;22;24;25;26;27;28,20,max=0;tops=8;9;11;12;13;15;17;19;20;21;22;24;25;26;27;28,4,max=0;tops=8;9;11;12;13;15;17;19;20;21;22;24;25;26;27;28,9,max=0;tops=8;9;11;12;13;15;17;19;20;21;22;24;25;26;27;28,41,max=0;tops=8;9;11;12;13;15;17;19;20;21;22;24;25;26;27;28,43,max=0;tops=8;9;11;12;13;15;17;19;20;21;22;24;25;26;27;28,15,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:4670,2+31,8;9;11;12;13;15;17;19;20;22;23;24;25;26;28;30,8,30,16,1;2;1;1;2;2;2;1;2;1;1;1;1;2;2,6649329959/6692786100,-43456141/6692786100,261118,3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,16,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=13;26,8,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;11;12;13;15;17;19;20;22;23;24;25;26;28;30,1,max=0;tops=8;9;11;12;13;15;17;19;20;22;23;24;25;26;28;30,29,max=0;tops=8;9;11;12;13;15;17;19;20;22;23;24;25;26;28;30,15,max=0;tops=8;9;11;12;13;15;17;19;20;22;23;24;25;26;28;30,2,max=0;tops=8;9;11;12;13;15;17;19;20;22;23;24;25;26;28;30,44,max=0;tops=8;9;11;12;13;15;17;19;20;22;23;24;25;26;28;30,42,max=0;tops=8;9;11;12;13;15;17;19;20;22;23;24;25;26;28;30,59,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:5214,2+31,8;9;11;12;14;15;17;18;19;20;22;24;25;26;28;30,8,30,16,1;2;1;2;1;2;1;1;1;2;2;1;1;2;2,97005611/96996900,8711/96996900,261116,5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,15,5,2+31->5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=26,7,max=1;tops=17,1,max=1;tops=19,1,max=0;tops=8;9;11;12;14;15;17;18;19;20;22;24;25;26;28;30,1,max=0;tops=8;9;11;12;14;15;17;18;19;20;22;24;25;26;28;30,23,max=0;tops=8;9;11;12;14;15;17;18;19;20;22;24;25;26;28;30,31,max=0;tops=8;9;11;12;14;15;17;18;19;20;22;24;25;26;28;30,46,max=0;tops=8;9;11;12;14;15;17;18;19;20;22;24;25;26;28;30,40,max=0;tops=8;9;11;12;14;15;17;18;19;20;22;24;25;26;28;30,35,max=0;tops=8;9;11;12;14;15;17;18;19;20;22;24;25;26;28;30,8,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
S8_8:5277,2+31,8;9;11;12;14;15;17;18;20;21;22;23;24;26;27;28,8,28,16,1;2;1;2;1;2;1;2;1;1;1;1;2;1;1,211828633/211351140,477493/211351140,261118,3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,16,3,2+31->3;5;7;11;13;17;19;23;29;37;41;43;47;53;59;61,false,false,false,max=3;tops=8;24,0,max=1;tops=26,7,max=1;tops=17,1,max=0;tops=8;9;11;12;14;15;17;18;20;21;22;23;24;26;27;28,2,max=0;tops=8;9;11;12;14;15;17;18;20;21;22;23;24;26;27;28,1,max=0;tops=8;9;11;12;14;15;17;18;20;21;22;23;24;26;27;28,30,max=0;tops=8;9;11;12;14;15;17;18;20;21;22;23;24;26;27;28,34,max=0;tops=8;9;11;12;14;15;17;18;20;21;22;23;24;26;27;28,12,max=0;tops=8;9;11;12;14;15;17;18;20;21;22;23;24;26;27;28,13,max=0;tops=8;9;11;12;14;15;17;18;20;21;22;23;24;26;27;28,18,max=0;tops=8;9;11;12;14;15;17;18;20;21;22;23;24;26;27;28,35,S8_8,artifacts/results/anomalies_N65_candidates_S8_8.csv
